ASIANPAINT,4.675
AXISBANK,0.46699999999999997
BAJFINANCE,4.415
BHARTIARTL,5.321
HCLTECH,6.5409999999999995
HDFC,2.658
HDFCBANK,4.413
HINDUNILVR,7.321999999999999
ICICIBANK,0.329
INFY,6.658
ITC,7.06
KOTAKBANK,3.5610000000000004
LT,1.8319999999999999
MARUTI,6.184
NESTLEIND,9.981
RELIANCE,4.993
SBIN,2.538
SUNPHARMA,7.537000000000001
TCS,6.7780000000000005
WIPRO,6.734
