ASIANPAINT,8.735999999999999
AXISBANK,0.0
BAJFINANCE,3.9730000000000003
BHARTIARTL,4.694
HCLTECH,4.375
HDFC,2.8049999999999997
HDFCBANK,3.598
HINDUNILVR,9.394
ICICIBANK,0.0
INFY,5.329
ITC,7.938000000000001
KOTAKBANK,1.7840000000000003
LT,0.199
MARUTI,6.907000000000001
NESTLEIND,13.318
RELIANCE,3.489
SBIN,1.8370000000000002
SUNPHARMA,8.709999999999999
TCS,5.840999999999999
WIPRO,7.073
