ASIANPAINT,5.302
AXISBANK,4.476
BAJFINANCE,4.772
BHARTIARTL,5.175
HCLTECH,5.269
HDFC,4.894
HDFCBANK,5.085
HINDUNILVR,5.461
ICICIBANK,4.5120000000000005
INFY,5.2909999999999995
ITC,5.389
KOTAKBANK,4.9399999999999995
LT,4.843999999999999
MARUTI,5.029
NESTLEIND,3.7449999999999997
RELIANCE,4.9910000000000005
SBIN,4.664
SUNPHARMA,5.377
TCS,5.379
WIPRO,5.4030000000000005
