ASIANPAINT,4.6739999999999995
AXISBANK,0.466
BAJFINANCE,4.408
BHARTIARTL,5.332
HCLTECH,6.4879999999999995
HDFC,2.658
HDFCBANK,4.408
HINDUNILVR,7.327
ICICIBANK,0.33899999999999997
INFY,6.6339999999999995
ITC,7.073
KOTAKBANK,3.5900000000000003
LT,1.825
MARUTI,6.152
NESTLEIND,9.968
RELIANCE,4.997
SBIN,2.549
SUNPHARMA,7.5969999999999995
TCS,6.773
WIPRO,6.744
