ASIANPAINT,5.5440000000000005
AXISBANK,0.22200000000000003
BAJFINANCE,4.383
BHARTIARTL,4.515000000000001
HCLTECH,6.192
HDFC,3.6089999999999995
HDFCBANK,4.508
HINDUNILVR,7.641000000000001
ICICIBANK,0.105
INFY,6.343
ITC,7.630000000000001
KOTAKBANK,2.894
LT,1.214
MARUTI,6.058
NESTLEIND,10.151
RELIANCE,4.687
SBIN,2.5749999999999997
SUNPHARMA,8.004
TCS,6.824
WIPRO,6.901
